signal_id,direction,entry_timestamp,mfe_1,mae_1,mfe_2,mae_2,mfe_3,mae_3,mfe_6,mae_6,mfe_12,mae_12,mfe_18,mae_18,mfe_24,mae_24,mfe_36,mae_36,mfe_r,mae_r,bars_to_mfe,bars_to_mae,p_0.25R_before_0.25R,p_0.25R_before_0.5R,p_0.25R_before_0.75R,p_0.25R_before_1.0R,p_0.5R_before_0.25R,p_0.5R_before_0.5R,p_0.5R_before_0.75R,p_0.5R_before_1.0R,p_0.75R_before_0.25R,p_0.75R_before_0.5R,p_0.75R_before_0.75R,p_0.75R_before_1.0R,p_1.0R_before_0.25R,p_1.0R_before_0.5R,p_1.0R_before_0.75R,p_1.0R_before_1.0R,p_1.25R_before_0.25R,p_1.25R_before_0.5R,p_1.25R_before_0.75R,p_1.25R_before_1.0R,p_1.5R_before_0.25R,p_1.5R_before_0.5R,p_1.5R_before_0.75R,p_1.5R_before_1.0R,p_2.0R_before_0.25R,p_2.0R_before_0.5R,p_2.0R_before_0.75R,p_2.0R_before_1.0R,p_2.5R_before_0.25R,p_2.5R_before_0.5R,p_2.5R_before_0.75R,p_2.5R_before_1.0R,p_3.0R_before_0.25R,p_3.0R_before_0.5R,p_3.0R_before_0.75R,p_3.0R_before_1.0R
1633,Short,2023-02-22 09:00:00-06:00,0.34932205613871037,0.4299348383245666,1.504771934135983,0.4299348383245666,1.9347067724605496,0.4299348383245666,2.149674191622833,0.4299348383245666,2.149674191622833,0.6986441122774207,2.149674191622833,0.7434289912695631,2.149674191622833,0.8419557250522762,2.149674191622833,1.9705346756542634,2.149674191622833,1.9705346756542634,6.0,36.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False
1634,Long,2023-02-22 15:00:00-06:00,0.16014303006918496,0.09151030289667711,0.16014303006918496,0.15442363613814264,0.16014303006918496,0.2058981815175235,0.16014303006918496,0.4003575751729624,1.555675149243511,0.4003575751729624,1.555675149243511,0.4003575751729624,1.555675149243511,0.4003575751729624,1.555675149243511,0.4003575751729624,1.555675149243511,0.4003575751729624,12.0,6.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1635,Long,2023-02-23 12:40:00-06:00,0.8001999501349034,0.15487740970352967,0.8604300539084982,0.15487740970352967,0.8604300539084982,0.15487740970352967,1.8499246159032712,0.15487740970352967,3.932165346361837,0.15487740970352967,4.362380373316086,0.15487740970352967,5.1195588207555645,0.15487740970352967,5.1195588207555645,0.15487740970352967,5.1195588207555645,0.15487740970352967,24.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1636,Short,2023-02-24 13:40:00-06:00,0.13913045928534837,1.1879600754364361,0.13913045928534837,1.7444819125778295,0.13913045928534837,2.6113716973557692,0.13913045928534837,2.9431443310362155,0.13913045928534837,2.9431443310362155,0.29966560461459646,2.9431443310362155,0.29966560461459646,2.9431443310362155,0.29966560461459646,2.9431443310362155,0.29966560461459646,2.9431443310362155,18.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1637,Long,2023-02-27 01:00:00-06:00,0.7976798214286249,0.055012401477836204,0.8801984236453793,0.055012401477836204,1.5128410406404955,0.055012401477836204,2.0629650554188577,0.055012401477836204,5.80380835591172,0.055012401477836204,5.80380835591172,0.055012401477836204,5.80380835591172,0.055012401477836204,6.353932370690082,0.055012401477836204,6.353932370690082,0.055012401477836204,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1638,Short,2023-02-28 14:55:00-06:00,0.9855120291523825,0.18101241351778455,0.9855120291523825,0.18101241351778455,1.5587180052920335,0.18101241351778455,1.5587180052920335,0.18101241351778455,1.5587180052920335,0.18101241351778455,1.7196179284189532,0.18101241351778455,2.061530265063657,0.18101241351778455,2.674961221985038,0.18101241351778455,2.674961221985038,0.18101241351778455,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1639,Long,2023-02-28 20:40:00-06:00,0.1708590031662682,0.5766491356861552,0.1708590031662682,0.5766491356861552,0.36307538172831993,0.5766491356861552,0.7475081388524234,0.5766491356861552,2.0716654133910017,0.5766491356861552,2.2211670411614866,0.5766491356861552,2.2211670411614866,0.5766491356861552,2.263881791953054,0.5766491356861552,2.263881791953054,0.5766491356861552,36.0,1.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
1640,Short,2023-03-01 10:05:00-06:00,0.425014280586452,0.006439610311915939,0.425014280586452,0.006439610311915939,0.425014280586452,0.2575844124766376,0.425014280586452,0.6825986930630896,0.425014280586452,2.060675299813101,0.425014280586452,2.4534915288399732,0.425014280586452,2.4534915288399732,0.425014280586452,2.4534915288399732,0.425014280586452,2.4534915288399732,1.0,18.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1641,Long,2023-03-01 15:15:00-06:00,0.3308648027700473,0.0,0.46961455877038977,0.032019174461617485,0.46961455877038977,0.3735570353855373,0.46961455877038977,0.3735570353855373,0.46961455877038977,0.7791332452326921,0.46961455877038977,0.7791332452326921,0.46961455877038977,0.7791332452326921,0.46961455877038977,3.020475457545916,0.46961455877038977,3.020475457545916,2.0,36.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1642,Short,2023-03-02 06:40:00-06:00,0.105079661623246,0.45034140695676855,0.6454893499713683,0.45034140695676855,0.6454893499713683,0.45034140695676855,0.9307055743773217,0.6154665895075837,2.7170598219725037,0.6154665895075837,2.732071202204396,0.6154665895075837,2.732071202204396,0.6154665895075837,2.732071202204396,2.9272191452189955,2.732071202204396,2.9272191452189955,18.0,36.0,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False
1643,Long,2023-03-02 08:30:00-06:00,0.13723432245114386,1.3151622568234622,0.13723432245114386,1.3151622568234622,0.4803201285790036,1.3151622568234622,2.195749159218302,1.3151622568234622,2.4130368364326134,1.3151622568234622,2.687505481334901,1.3151622568234622,2.687505481334901,1.3151622568234622,2.687505481334901,1.3151622568234622,2.687505481334901,1.3151622568234622,18.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1644,Long,2023-03-03 07:45:00-06:00,0.17902168667435744,0.34176867456013693,1.0578554212575668,0.34176867456013693,1.5623710837034832,0.34176867456013693,1.8715903606864641,0.34176867456013693,3.2874891552927457,0.9439325297375211,5.468298792962191,0.9439325297375211,6.98184578029994,0.9439325297375211,6.98184578029994,0.9439325297375211,6.98184578029994,0.9439325297375211,24.0,12.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True
1645,Long,2023-03-03 11:45:00-06:00,0.475916038645396,0.1133133425346181,1.1557960938531047,0.1133133425346181,1.1557960938531047,0.1133133425346181,1.5977181297381151,0.1133133425346181,1.5977181297381151,0.1133133425346181,2.436236864494289,0.1133133425346181,2.8894902346327616,0.1133133425346181,3.580701624093932,0.1133133425346181,3.580701624093932,0.1133133425346181,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1646,Long,2023-03-03 13:05:00-06:00,0.6185294990557404,0.11360745901023803,0.6942678050625657,0.11360745901023803,0.7447600090671159,0.11360745901023803,1.1739437431057929,0.11360745901023803,1.969195956177459,0.11360745901023803,1.969195956177459,0.11360745901023803,2.0701803641865597,0.11360745901023803,2.3605105372127233,0.11360745901023803,2.3605105372127233,0.11360745901023803,36.0,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
1647,Long,2023-03-03 15:25:00-06:00,0.19045886459098277,0.04395204567484218,0.23441091026582495,0.11720545513291247,0.23441091026582495,0.11720545513291247,0.3955684110735796,0.20510954648259683,0.3955684110735796,2.695725468056987,0.3955684110735796,2.695725468056987,0.3955684110735796,2.695725468056987,0.3955684110735796,2.695725468056987,0.3955684110735796,2.695725468056987,6.0,12.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1648,Long,2023-03-06 00:55:00-06:00,0.2538679565609706,2.602146554749949,0.2538679565609706,3.4589509081432244,0.2538679565609706,3.4589509081432244,0.2538679565609706,3.4589509081432244,0.5394694076920625,3.4589509081432244,0.5394694076920625,5.807229506332202,0.5394694076920625,5.807229506332202,0.5394694076920625,6.47363289230475,0.5394694076920625,6.47363289230475,12.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1649,Short,2023-03-06 01:05:00-06:00,0.12606766459511345,1.563239040979407,0.12606766459511345,2.3196450285500876,0.12606766459511345,2.496139758983247,0.12606766459511345,3.0004104173637005,0.27734886210924964,3.0508374832017457,1.9918691006027927,3.0508374832017457,1.9918691006027927,3.0508374832017457,2.5213532919022694,3.0508374832017457,2.5213532919022694,3.0508374832017457,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1650,Short,2023-03-06 02:15:00-06:00,0.09884597096809365,1.021408366670301,0.09884597096809365,1.021408366670301,0.4118582123670569,1.021408366670301,0.4118582123670569,1.6474328494682275,0.4118582123670569,2.273457332266154,0.593075825808562,2.273457332266154,0.8896137387128429,2.273457332266154,0.8896137387128429,2.273457332266154,0.8896137387128429,2.273457332266154,24.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1651,Short,2023-03-06 11:30:00-06:00,0.3843351621160935,0.285506120429098,0.8784803705510708,0.285506120429098,2.031485856899351,0.285506120429098,2.229143940273342,0.285506120429098,2.5366120699662167,0.285506120429098,3.5249024868361714,0.285506120429098,3.8104086072652694,0.285506120429098,5.281863227938313,0.285506120429098,5.281863227938313,0.285506120429098,36.0,1.0,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True
1652,Short,2023-03-06 12:35:00-06:00,0.1403237392698753,0.5412487086123762,0.29067060277331314,0.5412487086123762,0.3207399754740007,0.5412487086123762,0.6715493236486889,0.5412487086123762,0.9321505537213145,0.5412487086123762,1.5034686350343782,0.5412487086123762,2.2752492010186924,0.5412487086123762,2.285272325252255,0.5412487086123762,2.285272325252255,0.5412487086123762,36.0,1.0,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
1653,Short,2023-03-08 08:40:00-06:00,0.11222820745864187,0.6835718090662732,0.11222820745864187,0.6835718090662732,0.11222820745864187,1.2243077177306385,2.0201077342555536,1.6324102903075182,2.0201077342555536,2.703679543321827,2.0201077342555536,3.0811744229554403,2.0201077342555536,3.0811744229554403,2.0201077342555536,3.9483923896813096,2.0201077342555536,3.9483923896813096,6.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1654,Long,2023-03-08 09:30:00-06:00,0.16410866612122885,0.2930511895021944,0.16410866612122885,0.48646497457364263,0.16410866612122885,0.990513020517417,0.16410866612122885,1.090150424948163,0.38096654635285265,1.090150424948163,0.8791535685065831,1.248398067279348,0.8791535685065831,1.3128693289698308,0.8791535685065831,1.6352256374222445,0.8791535685065831,1.6352256374222445,18.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1655,Long,2023-03-08 10:45:00-06:00,0.22641672524214468,0.13585003514528682,0.22641672524214468,0.18760242948634845,0.22641672524214468,0.30404531675373714,0.22641672524214468,1.2355884148928467,0.22641672524214468,2.193007710202487,0.22641672524214468,2.302981548177243,0.22641672524214468,2.6717173578573075,0.22641672524214468,2.684655456442573,0.22641672524214468,2.684655456442573,1.0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1656,Long,2023-03-08 14:40:00-06:00,0.7614185778423322,0.0400746619917017,0.7614185778423322,0.1703173134647322,0.7614185778423322,0.2905412994398373,0.7614185778423322,0.2905412994398373,0.7614185778423322,0.2905412994398373,0.7614185778423322,0.2905412994398373,0.7614185778423322,0.2905412994398373,0.7614185778423322,1.6430611416597696,0.7614185778423322,1.6430611416597696,1.0,36.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1657,Long,2023-03-10 01:20:00-06:00,0.0,1.0471024890486205,0.06307846319570003,1.0471024890486205,0.12615692639140005,1.0471024890486205,0.12615692639140005,1.6274243504490606,0.12615692639140005,2.775452380610801,0.12615692639140005,2.775452380610801,0.12615692639140005,2.775452380610801,1.2741849565531405,2.775452380610801,1.2741849565531405,2.775452380610801,36.0,12.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
