signal_id,marker_bar_timestamp,signal_type,direction,entry_price,stop,target,realized_R
P41_03432,2021-08-10 03:15:00-05:00,MRS,Short,15146.5,15152.12466869936,15135.25066260128,-1.0
P41_03433,2021-08-10 05:00:00-05:00,MRS,Short,15153.5,15158.96210914544,15142.575781709122,-1.0
P41_03434,2021-08-10 09:45:00-05:00,MRL,Long,15049.75,15034.171046618812,15080.907906762377,-1.0
P41_03435,2021-08-10 12:45:00-05:00,MRL,Long,15068.75,15052.956641892082,15100.336716215837,-1.0
P41_03436,2021-08-10 15:15:00-05:00,MRL,Long,15056.75,15043.272640798561,15083.704718402878,-0.3153436764931108
P41_03437,2021-08-10 18:00:00-05:00,MRL,Long,15051.25,15041.58839428351,15070.573211432978,-0.07762684816665279
P41_03438,2021-08-10 22:15:00-05:00,MRS,Short,15058.75,15064.79473392969,15046.660532140619,0.24814988011834174
P41_03439,2021-08-11 02:30:00-05:00,MRL,Long,15024.75,15017.679257301555,15038.89148539689,-1.0
P41_03440,2021-08-11 05:00:00-05:00,MRL,Long,15007.0,14998.8411521297,15023.317695740601,2.0
P41_03441,2021-08-11 08:15:00-05:00,MRS,Short,15112.5,15125.329866023752,15086.840267952495,-1.0
P41_03442,2021-08-11 08:30:00-05:00,MRS,Short,15085.0,15099.993804164913,15055.012391670174,2.0
P41_03443,2021-08-11 08:45:00-05:00,MRS,Short,15071.75,15087.306746724562,15040.636506550876,-1.0
P41_03444,2021-08-11 10:15:00-05:00,MRL,Long,15010.5,14991.018512108403,15049.462975783192,-1.0
P41_03445,2021-08-11 11:15:00-05:00,MRL,Long,15012.5,14992.713702606417,15052.072594787165,1.1245155956877602
P41_03446,2021-08-12 02:00:00-05:00,MRL,Long,15004.25,14998.849704389817,15015.050591220366,-1.0
P41_03447,2021-08-12 02:15:00-05:00,MRL,Long,15004.25,14998.646154076258,15015.457691847483,2.0
P41_03448,2021-08-12 04:15:00-05:00,MRS,Short,15019.0,15025.184320473014,15006.63135905397,-1.0
P41_03449,2021-08-12 08:00:00-05:00,MRL,Long,15010.0,15001.93451728929,15026.13096542142,-1.0
P41_03450,2021-08-12 08:15:00-05:00,MRL,Long,15013.75,15005.644551768626,15029.960896462748,-1.0
P41_03451,2021-08-12 09:00:00-05:00,MRL,Long,14999.5,14985.983652600464,15026.532694799072,2.0
P41_03452,2021-08-12 11:30:00-05:00,MRS,Short,15055.0,15069.848541804982,15025.302916390036,-1.0
P41_03453,2021-08-12 12:45:00-05:00,MRS,Short,15066.5,15079.831862412047,15039.836275175905,-1.0
P41_03454,2021-08-12 14:45:00-05:00,MRS,Short,15090.5,15101.675709925039,15068.148580149922,-0.2908092659705257
P41_03455,2021-08-12 23:30:00-05:00,MRS,Short,15087.25,15091.431874883718,15078.886250232565,1.1956359621059394
P41_03456,2021-08-13 01:00:00-05:00,MRL,Long,15082.75,15079.050346103584,15090.149307792832,2.0
P41_03457,2021-08-13 03:15:00-05:00,MRS,Short,15101.75,15106.550932413087,15092.148135173828,-1.0
P41_03458,2021-08-13 04:00:00-05:00,MRS,Short,15103.0,15107.86981541966,15093.260369160676,2.0
P41_03459,2021-08-13 07:00:00-05:00,MRL,Long,15081.0,15074.992842370018,15093.014315259961,2.0
P41_03460,2021-08-13 07:15:00-05:00,MRL,Long,15086.5,15080.252282200732,15098.995435598536,2.0
P41_03461,2021-08-13 09:30:00-05:00,MRS,Short,15124.75,15135.772468401961,15102.705063196077,-1.0
P41_03462,2021-08-13 09:45:00-05:00,MRS,Short,15129.0,15140.078899230393,15106.842201539215,-1.0
P41_03463,2021-08-13 10:00:00-05:00,MRS,Short,15127.25,15138.756299285364,15104.23740142927,0.08690891616837786
P41_03464,2021-08-13 12:15:00-05:00,MRS,Short,15128.5,15139.208572166695,15107.082855666607,0.3034951765191995
P41_03465,2021-08-13 15:30:00-05:00,MRS,Short,15139.25,15147.63570629224,15122.478587415519,2.0
P41_03466,2021-08-13 15:45:00-05:00,MRS,Short,15136.25,15144.371548699937,15120.006902600126,0.30782306335480414
P41_03467,2021-08-15 19:30:00-05:00,MRL,Long,15117.75,15110.823602559089,15131.602794881823,0.6135945902983967
P41_03468,2021-08-15 19:45:00-05:00,MRL,Long,15120.25,15113.550488090583,15133.649023818836,0.11194845387851043
P41_03469,2021-08-16 01:15:00-05:00,MRL,Long,15109.75,15104.566174414445,15120.117651171111,-1.0
P41_03470,2021-08-16 02:00:00-05:00,MRL,Long,15114.75,15109.16322346521,15125.92355306958,2.0
P41_03471,2021-08-16 02:30:00-05:00,MRS,Short,15126.75,15132.887322624385,15114.475354751228,0.4888124975017635
P41_03472,2021-08-16 07:30:00-05:00,MRL,Long,15094.0,15085.741602245365,15110.516795509267,-1.0
P41_03473,2021-08-16 10:15:00-05:00,MRL,Long,14972.5,14953.331859225746,15010.83628154851,2.0
P41_03474,2021-08-16 12:00:00-05:00,MRS,Short,15037.5,15056.087866168757,15000.324267662485,-1.0
P41_03475,2021-08-16 13:15:00-05:00,MRS,Short,15091.75,15109.615869514742,15056.018260970517,-1.0
P41_03476,2021-08-16 15:15:00-05:00,MRS,Short,15147.25,15162.583025994672,15116.583948010653,0.3423981673170009
P41_03477,2021-08-16 17:00:00-05:00,MRS,Short,15142.5,15156.25864453728,15114.98271092544,-0.12719276199470328
